open_time,day,direction,entry_signal,entry_real,slippage,atr,sl,tp1,risk,ema200,trend,vol_ratio,squeeze_ok,position,result,exit_px,pnl,daily_pnl,tp1_hit,hour
2025-10-30 16:00:00,2025-10-30,SELL,107620.53,107607.08,13.45,1028.87,109678.27,103505.05,2057.74,111930.24,BEAR,1.563,True,P2,SL_TRAIL,109664.82,-20.5774,-41.1548,False,16
2025-11-03 04:00:00,2025-11-03,SELL,109024.17,109009.8,14.37,519.01,110062.19,106948.13,1038.02,110752.28,BEAR,1.896,True,P1,TP1,106933.76,20.7604,77.5327,True,4
2025-11-03 04:00:00,2025-11-03,SELL,109024.17,109009.8,14.37,519.01,110062.19,106948.13,1038.02,110752.28,BEAR,1.896,True,P2,OPEN_END,103332.57,56.7723,77.5327,True,4
2025-11-06 18:00:00,2025-11-06,SELL,100854.24,100841.16,13.08,900.23,102654.7,97253.32,1800.46,107034.52,BEAR,2.028,True,P1,SL,102641.62,-18.0046,-36.0092,False,18
2025-11-06 18:00:00,2025-11-06,SELL,100854.24,100841.16,13.08,900.23,102654.7,97253.32,1800.46,107034.52,BEAR,2.028,True,P2,SL_TRAIL,102641.62,-18.0046,-36.0092,False,18
2025-11-17 20:00:00,2025-11-17,SELL,92530.52,92515.56,14.96,924.4,94379.32,88832.92,1848.8,98430.78,BEAR,1.523,True,P1,TP1,88817.96,36.976,36.976,True,20
2025-11-17 20:00:00,2025-11-17,SELL,92530.52,92515.56,14.96,924.4,94379.32,88832.92,1848.8,98430.78,BEAR,1.523,True,P2,BE,92515.56,0.0,36.976,True,20
2025-11-26 19:00:00,2025-11-26,BUY,89814.57,89845.59,31.02,701.95,88410.67,92622.37,1403.9,88308.94,BULL,1.651,True,P1,TP1,92653.39,28.078,33.8009,True,19
2025-11-26 19:00:00,2025-11-26,BUY,89814.57,89845.59,31.02,701.95,88410.67,92622.37,1403.9,88308.94,BULL,1.651,True,P2,OPEN_END,90417.88,5.7229,33.8009,True,19
2025-12-05 15:00:00,2025-12-05,SELL,90459.39,90444.41,14.98,525.97,91511.33,88355.51,1051.94,90635.82,BEAR,1.692,True,P1,TP1,88340.53,21.0388,21.0388,True,15
2025-12-05 15:00:00,2025-12-05,SELL,90459.39,90444.41,14.98,525.97,91511.33,88355.51,1051.94,90635.82,BEAR,1.692,True,P2,BE,90444.41,0.0,21.0388,True,15
2025-12-07 19:00:00,2025-12-07,BUY,90950.04,90981.76,31.72,644.38,89661.28,93527.56,1288.76,90442.54,BULL,2.468,True,P1,SL,89693.0,-12.8876,-25.7752,False,19
2025-12-07 19:00:00,2025-12-07,BUY,90950.04,90981.76,31.72,644.38,89661.28,93527.56,1288.76,90442.54,BULL,2.468,True,P2,SL_TRAIL,89693.0,-12.8876,-25.7752,False,19
2025-12-09 17:00:00,2025-12-09,BUY,92697.32,92731.99,34.67,642.32,91412.68,95266.6,1284.64,90508.41,BULL,2.703,True,P1,SL,91447.35,-12.8464,-25.6928,False,17
2025-12-09 17:00:00,2025-12-09,BUY,92697.32,92731.99,34.67,642.32,91412.68,95266.6,1284.64,90508.41,BULL,2.703,True,P2,SL_TRAIL,91447.35,-12.8464,-25.6928,False,17
2025-12-11 23:00:00,2025-12-11,BUY,92853.2,92885.18,31.98,776.54,91300.12,95959.36,1553.08,90609.15,BULL,1.569,True,P1,SL,91332.1,-15.5308,-31.0616,False,23
2025-12-11 23:00:00,2025-12-11,BUY,92853.2,92885.18,31.98,776.54,91300.12,95959.36,1553.08,90609.15,BULL,1.569,True,P2,SL_TRAIL,91332.1,-15.5308,-31.0616,False,23
2025-12-12 17:00:00,2025-12-12,SELL,89925.28,89909.12,16.16,583.93,91093.14,87589.56,1167.86,90947.15,BEAR,2.775,True,P1,TP1,87573.4,23.3572,51.982,True,17
2025-12-12 17:00:00,2025-12-12,SELL,89925.28,89909.12,16.16,583.93,91093.14,87589.56,1167.86,90947.15,BEAR,2.775,True,P2,OPEN_END,87046.64,28.6248,51.982,True,17
2025-12-14 14:00:00,2025-12-14,SELL,89418.08,89402.94,15.14,303.66,90025.4,88203.44,607.32,91093.19,BEAR,1.887,True,P1,TP1,88188.3,12.1464,12.1464,True,14
2025-12-14 14:00:00,2025-12-14,SELL,89418.08,89402.94,15.14,303.66,90025.4,88203.44,607.32,91093.19,BEAR,1.887,True,P2,BE,89402.94,0.0,12.1464,True,14
2025-12-21 11:00:00,2025-12-21,BUY,88893.27,88926.32,33.05,243.95,88405.37,89869.07,487.9,88298.97,BULL,1.714,True,P1,SL,88438.42,-4.879,-9.758,False,11
2025-12-21 11:00:00,2025-12-21,BUY,88893.27,88926.32,33.05,243.95,88405.37,89869.07,487.9,88298.97,BULL,1.714,True,P2,SL_TRAIL,88438.42,-4.879,-9.758,False,11
2025-12-29 03:00:00,2025-12-29,BUY,88434.21,88466.95,32.74,281.4,87871.41,89559.81,562.8,87698.03,BULL,2.074,True,P1,TP1,89592.55,11.256,11.256,True,3
